comments,Anomoly_indicator,agoitemid1_ags_authoritative_feature_layers_only,agoitemid2_ags_deprecated_feature_layer_items_only,agoitemid3_ags_deprecated_map_image_layer_items_only,agoitem_serviceurl1_ags_toberetired_arcserver,agoitem_serviceurl2_ags_toberetired_arcgis,name1_agoitem_ags,feat_class,agoitem_serviceurl3_ags_new_minimap,agoitemid4_hosted_authoritative_feature_layers_only,name4_agoitem_hosted_authoritative_feature_layer,agoitem_serviceurl4_hosted_authoritative_feature_layer,
,n/a,9632f4ed17094de8a6d599c91f0a0c61,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/764,n/a,Area Based Management Plans,WHSE_WASTE.ADM_AREA_BASED_MGMT_PLANS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_waste/MapServer/3,n/a,n/a,n/a,
,n/a,9577d1b714dd4784a1253b970f5b976e,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/769,n/a,Background Groundwater Concentration Regions,WHSE_WASTE.CSR_BKGD_GRNDWTR_CONC_AREAS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_waste/MapServer/4,n/a,n/a,n/a,
,n/a,0a2143bf195144389912c6eeff2bb1b8,n/a,d215f7876c1a488daa78509a525b9aaa,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/326,n/a,Hydrology: Hydrometric Watershed Boundaries,WHSE_WATER_MANAGEMENT.HYDZ_HYD_WATERSHED_BND_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/0,n/a,n/a,n/a,
,n/a,0630ff22fc6e4dc490bd4e73032fb710,n/a,3cdb2d218ab7411d803e5298a99fe472,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/413,n/a,Water Resource Management Locations - Sensitive Streams and Protected Rivers,WHSE_WATER_MANAGEMENT.WLS_WATER_RESOURCE_MGMT_POINT,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/1,n/a,n/a,n/a,
,n/a,2e6384e776ec4dc7a5507a89b063b268,n/a,1b96121e77794843b6b62d24f8a27384,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/638,n/a,Ground Water Well Capture Zones,WHSE_WATER_MANAGEMENT.GW_WELL_CAPTURE_ZONES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/10,n/a,n/a,n/a,
,n/a,ac32bd2e38fd4a5985163519b70948b6,n/a,8b5dfabed5394e13b05b353aa790b8a9,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/496,n/a,Manual Snow Survey Site Locations,WHSE_WATER_MANAGEMENT.SSL_SNOW_MSS_LOCS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/11,n/a,n/a,n/a,
,n/a,1551247033674be194254c6b5002c449,n/a,55450a04e8a048ac9c28bb154fbf3128,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/420,n/a,Water Allocation Restrictions View,WHSE_WATER_MANAGEMENT.WLS_WATER_RESTRICTION_LOC_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/12,n/a,n/a,n/a,
"20210810 arcgis url 2, feature layer, authoritative, mini-map service url correct (the missing details are in another row - looks like json had them that way for some reason - excel file ok)",Y,5c9e688f1a954a9e80415a1eeceacd19,n/a,07f9d55585d34ae18c44fd5898eb8804,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/803,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/803,Groundwater Wells,WHSE_WATER_MANAGEMENT.GW_WATER_WELLS_WRBC_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/13,n/a,n/a,n/a,
,n/a,3d3ce4bfb1a3476290a6ba06d1a70d6a,n/a,8a264c8b1cff4321af481de2c8db968d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/456,n/a,Reservoir Permits Over Crown Land,WHSE_WATER_MANAGEMENT.WLS_RESERVOIR_PMT_LICENSEE_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/14,n/a,n/a,n/a,
,n/a,8a9fbf70477c4ddc9d55ec01c6a398a0,n/a,fce386a7ca86427eb2acb07ac5335153,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/457,n/a,Hydrology: Low Flow Zones,WHSE_WATER_MANAGEMENT.HYDZ_LOW_FLOW_ZONES_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/15,n/a,n/a,n/a,
,n/a,41578e27914a4428b1d90a30f004b99e,n/a,e767084ee99c47008fdc11b146290e2a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/644,n/a,Streams with Water Allocation Restrictions,WHSE_WATER_MANAGEMENT.WLS_STREAM_RESTRICTIONS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/16,n/a,n/a,n/a,
,n/a,e7d5ea6cc4b045f4b9d233c55775b3c8,n/a,9be15b549c8342fbaa605c13e797e823,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/152,n/a,Water Users' Communities,WHSE_WATER_MANAGEMENT.WUC_WATER_USER_COMMUNITIES_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/17,n/a,n/a,n/a,
,n/a,b27aaccb132a4911b4f7353dd3fdda7f,n/a,40bf59392dca4183b6b22098f696f8b3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/108,n/a,Ground Water Quality Zones of Nitrate-Nitrogen Concentrations in BC,WHSE_WATER_MANAGEMENT.GW_NITRATE_NITROGEN_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/18,n/a,n/a,n/a,
,n/a,c19b300713bd4c78bd93f64a39282738,n/a,42c154657f5e479388ba1dd865a9430c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/607,n/a,Ground Water Quality Zones of Chloride Concentrations in BC,WHSE_WATER_MANAGEMENT.GW_CHLORIDE_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/19,n/a,n/a,n/a,
,n/a,e7435c720d82428789a2a710bd1ed7ec,n/a,a5e236007e6442c6b87be7654464cd6b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/827,n/a,Aquifer Vulnerability to Saltwater Intrusion – Pumping hazard,WHSE_WATER_MANAGEMENT.GW_AQFR_VULN_SWI_PUMP_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/2,n/a,n/a,n/a,
,n/a,7d00279dfb5c483790997787131f0221,n/a,e47225bf114047c4abc49c429f3b0f8c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/840,n/a,Community Watersheds - Cancelled,WHSE_WATER_MANAGEMENT.WLS_COMMUNITY_WS_CANCEL_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/20,n/a,n/a,n/a,
,n/a,d92e878dd29d455a8e949d092c153a0e,n/a,3b60a25ea27049ff954b3ebb1a3f3ac3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/381,n/a,Snow Survey Administrative Basin Areas,WHSE_WATER_MANAGEMENT.SSL_SNOW_SURVEY_BASIN_AREA_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/21,n/a,n/a,n/a,
,n/a,59abfd34320f4376b73151b311c16883,n/a,269e6142d9824c34a0ec89dbaf0dc027,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/346,n/a,Drinking Water Sources (Surface Water PODs),WHSE_WATER_MANAGEMENT.WLS_BC_POD_DRINKNG_SOURCES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/22,n/a,n/a,n/a,
,n/a,17064b30300c4321a64292a783287d6c,n/a,d1dfd03cfc32456f8db4a0af8bfc0aa7,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/847,n/a,Aquifer Vulnerability to Saltwater Intrusion – Pumping and Coastal hazard,WHSE_WATER_MANAGEMENT.GW_AQFR_VULN_SWI_PUMP_COAST_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/23,n/a,n/a,n/a,
,n/a,b9484258a63f4942b7eaee2e4bdcb722,n/a,f10f5ecf08474be2862689a5435d298b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/66,n/a,Water Reserve Polygons,WHSE_WATER_MANAGEMENT.WLS_WATER_RESERVES_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/24,n/a,n/a,n/a,
,n/a,f825dcfe72c44b86beb27d3056f8b57e,n/a,cd6c86aad43b4400b6bb3ea164eef89e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/517,n/a,Water Rights Licences - Public,WHSE_WATER_MANAGEMENT.WLS_WATER_RIGHTS_LICENCES_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/25,n/a,n/a,n/a,
,n/a,714c61663fe24afba942a931d0e2932b,n/a,347d7e0388f148f6adf3072c493d4fd7,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/319,n/a,Non-TRIM Hydrography View,WHSE_WATER_MANAGEMENT.WLS_NON_TRIM_HYDRGRPH_LINE_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/26,n/a,n/a,n/a,
,n/a,9a9077d08caf43af9de6ed9b562ceb60,n/a,ac61504ca73f4581bd1b4cb19a4ae2f3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/467,n/a,Hydrology: 100 Year Peak Flow Isolines (Historical),WHSE_WATER_MANAGEMENT.HYDZ_100YEAR_PEAK_FLOW_LINE,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/27,n/a,n/a,n/a,
,n/a,c4610eeb0e74456bb4282ed1a74654d6,n/a,001054ff549e4d5190a305c6008ae36e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/567,n/a,Regulated Private Water Utilities,WHSE_WATER_MANAGEMENT.WLS_RGLTD_PRIVATE_WTR_UTIL_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/28,n/a,n/a,n/a,
,n/a,b98582fbdef74b2ea278040aa91a0ca1,n/a,eec3de14f8a6439eb461a6374126a13f,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/568,n/a,Automated Snow Weather Station Locations,WHSE_WATER_MANAGEMENT.SSL_SNOW_ASWS_STNS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/29,n/a,n/a,n/a,
,n/a,12348b3577e349129434ceaa463120a7,n/a,427f7407fcdd4f55b056587fc9d0afef,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/635,n/a,BC Dams,WHSE_WATER_MANAGEMENT.WRIS_DAMS_PUBLIC_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/3,n/a,n/a,n/a,
,n/a,d9f402f4ec684eee938c9cafd0d6f138,n/a,1165cd0278654d858542de306f4db74a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/255,n/a,Hydrology: 10 Year Peak Flow Isolines (Historical),WHSE_WATER_MANAGEMENT.HYDZ_10YEAR_PEAK_FLOW_LINE,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/30,n/a,n/a,n/a,
,n/a,25177d0ed25a4e8f8659ff4b10fe4a59,n/a,729fb0409ea84936bf4d51b8162494ee,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/681,n/a,Non-TRIM Flooded Area Lines,WHSE_WATER_MANAGEMENT.WLS_NON_TRIM_FLDAREA_LINES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/31,n/a,n/a,n/a,
,n/a,d50320c59ef94eaaadebbe20f08cb64a,n/a,4853ea6af6804acd90746685d603d886,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/177,n/a,Ground Water Quality Zones of Hardness Concentrations in BC,WHSE_WATER_MANAGEMENT.GW_HARDNESS_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/32,n/a,n/a,n/a,
,n/a,aaf0bc7dcd83407ebd94a6c84d7818ef,n/a,aabf13c41e6f47e3a60c4a57289572b0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/682,n/a,DRASTIC Aquifer Intrinsic Vulnerability,WHSE_WATER_MANAGEMENT.GW_AQUIFER_VULNERABILITY_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/33,n/a,n/a,n/a,
,n/a,d773dff7c04d44ea967b5022f46633cc,n/a,b1aa5201d7834efb947dda0dbd5d4a7f,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/335,n/a,Community Watersheds - Current,WHSE_WATER_MANAGEMENT.WLS_COMMUNITY_WS_PUB_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/34,n/a,n/a,n/a,
,n/a,a0af6299d6744099859627d145557f68,n/a,ab866cd30ccf48bab029bf24b7580860,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/636,n/a,Hydrology: Normal Annual Runoff Isolines (1961 - 1990) - Historical,WHSE_WATER_MANAGEMENT.HYDZ_ANNUAL_RUNOFF_LINE,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/35,n/a,n/a,n/a,
,n/a,94255c2f65f34206b35ee41a3ecce2e3,n/a,bd289f34c1394093bd3023687e535be1,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/446,n/a,Water Licensed Works - Points,WHSE_WATER_MANAGEMENT.WLS_WATER_LICENCED_WRK_LOC_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/36,n/a,n/a,n/a,
,n/a,5289beb9926c41e986f8c097275a2fc3,n/a,29c04aab1e93452fa75b761da96e39a0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/622,n/a,Mapped Floodplains in BC (Historical) - Mapsheets Index with Links to Reports in EcoCat,WHSE_WATER_MANAGEMENT.FLDP_FLOODPLAIN_PROJ_REPORT_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/37,n/a,n/a,n/a,
,n/a,78bee3b5351d407e92429bb3454d18b7,n/a,b22b04d6a0704c70aaffc8b3d2b0806f,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/484,n/a,Ground Water Quality Zones of Total Dissolved Solids (TDS) in BC,WHSE_WATER_MANAGEMENT.GW_TOTAL_DISSOLVED_SOLID_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/38,n/a,n/a,n/a,
,n/a,9e2b9136e6ba4d5c93790d0091939ae3,n/a,91a5b496cec74689b53eed496a3aa748,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/625,n/a,DRASTIC Aquifer Intrinsic Vulnerability Reports Index,WHSE_WATER_MANAGEMENT.GW_AQUIFER_VLNRBLTY_RPT_IDX_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/39,n/a,n/a,n/a,
,n/a,b538822fa9d54df58a688ff6484c6e58,n/a,67f7fe97096740d49c31f5c13e34fd07,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/416,n/a,Ground Water Quality Zones of Total Alkalinity Concentrations in BC,WHSE_WATER_MANAGEMENT.GW_TOTAL_ALKALINITY_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/4,n/a,n/a,n/a,
,n/a,001f827b3c1f4d71b6774d513d51e834,n/a,87a67d77ec814fcda969dd65824e6ddc,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/671,n/a,Water Resource Management Streams,WHSE_WATER_MANAGEMENT.WLS_WATER_RESOURCE_MGMT_LINE,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/40,n/a,n/a,n/a,
,n/a,2295c39907e34090a3ac5609e01cd4d4,n/a,829301a424904ba0870d97a8188371a5,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/230,n/a,Water Quality Objectives Reports - Index,WHSE_WATER_MANAGEMENT.WQ_WQO_RPT_INDEX_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/41,n/a,n/a,n/a,
,n/a,422764102258492da74f6435f3aeff3d,n/a,87d734b7bde4451da0f087efa78bf474,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/408,n/a,Water Reserves View,WHSE_WATER_MANAGEMENT.WLS_WATER_RESERVE_LOC_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/42,n/a,n/a,n/a,
,n/a,c97e40f195fd4f14a75e1577143bf24c,n/a,14de1533532049b5bf5b4d1bf9763258,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/141,n/a,Water Approval Points,WHSE_WATER_MANAGEMENT.WLS_WATER_APPROVALS_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/43,n/a,n/a,n/a,
,n/a,3a1a4a3cb6214d7a82576162d3acd033,n/a,1e316daa0a864118bbd94d35c62a0722,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/87,n/a,Land Parcels with Water Licences,WHSE_WATER_MANAGEMENT.WLS_LICENCE_WITH_PARCELS_ISP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/44,n/a,n/a,n/a,
,n/a,397380a243c643cd97cb674933ae0194,n/a,596d054df3c84eb59580f3d74c2ac5c5,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/630,n/a,Ground Water Quality Zones of Specific Conductance Values in BC,WHSE_WATER_MANAGEMENT.GW_SPECIFIC_CONDUCTANCE_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/45,n/a,n/a,n/a,
,n/a,df8609f8fac64d21947371c1efe59781,n/a,d815e15e91154ef3b38a6e3ed0876710,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/260,n/a,Flood Protection Works - Structural Works,WHSE_WATER_MANAGEMENT.FPW_FLOOD_PROTECTION_WRK_LINE,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/46,n/a,n/a,n/a,
,n/a,6e8739366a784de29861ad4f0e1bc070,n/a,b87f8256bd604d2196147098ba5c0ef6,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/144,n/a,Water Licensed Works - Lines,WHSE_WATER_MANAGEMENT.WLS_WATER_LICENCED_WRK_LINE_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/47,n/a,n/a,n/a,
,n/a,10c6959a083047d5bbf4741df32975dd,n/a,d346c476fd6349999765150b9fe797ea,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/275,n/a,Ground Water Aquifers,WHSE_WATER_MANAGEMENT.GW_AQUIFERS_CLASSIFICATION_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/48,n/a,n/a,n/a,
,n/a,9ef8b6528b674170ae52899036339277,n/a,064d097f1cc945c3b8c891e3d1f6df9a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/723,n/a,Flood Protection Works - Appurtenant Structures.,WHSE_WATER_MANAGEMENT.FPW_APPURTENANT_STRUCTURE_SVW,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/49,n/a,n/a,n/a,
,n/a,79f7a8a67a154b3aad3b5a1d78d2adba,n/a,c785f5e456c647d7b602eacd7e4eae5d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/597,n/a,Hydrology: Hydrologic Zone Boundaries of British Columbia,WHSE_WATER_MANAGEMENT.HYDZ_HYDROLOGICZONE_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/5,n/a,n/a,n/a,
,n/a,3615601a5ff84da590d478a6c434822a,n/a,4c3e5523553349f085e46158ad279d4b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/724,n/a,Licensed Springs,WHSE_WATER_MANAGEMENT.WLS_POD_LICENCE_SOURCES_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/50,n/a,n/a,n/a,
,n/a,ade57cc24e144e8396d83b280061ea6d,n/a,3d90e29d23cd438d9795ee8909bdf206,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/150,n/a,Naquadat Ground Water Quality Stations,WHSE_WATER_MANAGEMENT.GW_NAQUADAT_STATION_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/6,n/a,n/a,n/a,
,n/a,93bb581fb6c144f98de003835d16e60b,n/a,710f13acdb3744dea2299d61701e4a2a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/330,n/a,Water Rights Applications - Public,WHSE_WATER_MANAGEMENT.WLS_WATER_RIGHTS_APPLICTNS_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/7,n/a,n/a,n/a,
,n/a,3b8d70de0e3540b58593bdbc1dba2abf,n/a,e0ab9e1a2c4f46f8ba0062192f595e12,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/547,n/a,Lithology of Ground Water Wells,WHSE_WATER_MANAGEMENT.GW_WATER_WELLS_LITHOLOGY_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/8,n/a,n/a,n/a,
,n/a,1a19997cd3254c72927cc32a9a911366,n/a,"3a9598dbcd8f4c279b3ed9fb64d4c6e5, 41bf218f607a4c1ab7352c6f056e2a55",https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/528,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/528,Ground Water Quality Zones Impacted by Non-Point Source (NPS) Human Activites in BC,WHSE_WATER_MANAGEMENT.GW_GWQ_IMPACT_NPS_POLY,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/9,n/a,n/a,n/a,
,n/a,569faa3f198540e58bafbb72ab4feb4e,n/a,93503b3cd21c4aa0b1cab5022b4e52b2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/157,n/a,Wildlife Species Inventory - Results by Area - All,WHSE_WILDLIFE_INVENTORY.SPI_RESULTS_BY_AREA_ALL_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_inventory/MapServer/0,n/a,n/a,n/a,
,n/a,928596ffd0ca4402a2dc97b01da4d8ba,n/a,2e0809b026ac4adb928a6ca34ca6223b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/541,n/a,Snowmobile Management Trails - Access Management Area (AMA),WHSE_WILDLIFE_INVENTORY.AMA_SNOWMOBILE_MGMT_TRAILS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_inventory/MapServer/1,n/a,n/a,n/a,
no AGO item yet (need to run script to get it picked up),Y,n/a,n/a,n/a,n/a,n/a,Wildlife Species Inventory - Survey Observation Points - Ungulates - Publicly Available,WHSE_WILDLIFE_INVENTORY.SPI_SRVY_OBS_UNG_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_inventory/MapServer/10,n/a,n/a,n/a,
,n/a,c7d94a8ead3342b78ca7e0a1d869de99,n/a,ea2f9e82de654aee84883c5a364dc198,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/653,n/a,Caribou Herd Locations for BC,WHSE_WILDLIFE_INVENTORY.GCPB_CARIBOU_POPULATION_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_inventory/MapServer/11,n/a,n/a,n/a,
,n/a,699fc4eef13f47c4b4f573ebd50dd99b,n/a,03ad7ba9e29e4c37950f9f86327936bb,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/159,n/a,Wildlife Species Inventory Survey Observations - Non-sensitive,WHSE_WILDLIFE_INVENTORY.SPI_SURVEY_OBS_NONSENS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_inventory/MapServer/2,n/a,n/a,n/a,
,n/a,a1d3c2f3c74b45a597c6d0fc9c6ea175,n/a,d4ac0f90fcf94e5eab0cee017e8fb661,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/696,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/696,Wildlife Species Inventory Telemetry Observations - Non-sensitive,WHSE_WILDLIFE_INVENTORY.SPI_TELEMETRY_OBS_NONSENS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_inventory/MapServer/3,n/a,n/a,n/a,
,n/a,539103daa1cb4748a54b46348167cf9e,n/a,n/a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/751,n/a,Wildlife Habitat Features - WSI Surveys,WHSE_WILDLIFE_INVENTORY.SPI_WHF_SURVEY_OBS_NS_SV,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_inventory/MapServer/4,n/a,n/a,n/a,
,n/a,ef945b6455ab4ee78a8664d31c769f6d,n/a,dc7641f395c944a4959d47726164560c,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/690,n/a,Wildlife Habitat Features - FRPA,WHSE_WILDLIFE_INVENTORY.SPI_FEATURE_OBS_NONSENS_SP,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_inventory/MapServer/5,n/a,n/a,n/a,
